Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1    ,2         ,2        ,1250   ,1250      ,1350   ,1400      ,WN           ,1492     ,N621SW ,60               ,70            ,50     ,-10     ,0       ,CLE   ,BWI ,314     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1835   ,1820      ,1939   ,1935      ,WN           ,2561     ,N225   ,64               ,75            ,56     ,4       ,15      ,CLE   ,BWI ,314     ,2     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1509   ,1515      ,1609   ,1700      ,WN           ,566      ,N410   ,240              ,285           ,230    ,-51     ,-6      ,CLE   ,LAS ,1825    ,4     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,845    ,845       ,851    ,900       ,WN           ,259      ,N740   ,66               ,75            ,54     ,-9      ,0       ,CLE   ,MDW ,307     ,5     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1742   ,1650      ,1750   ,1710      ,WN           ,313      ,N690SW ,68               ,80            ,56     ,40      ,52      ,CLE   ,MDW ,307     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,40
2007,1    ,2         ,2        ,1431   ,1430      ,1440   ,1440      ,WN           ,559      ,N741   ,69               ,70            ,56     ,0       ,1       ,CLE   ,MDW ,307     ,5     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1912   ,1915      ,1931   ,1935      ,WN           ,791      ,N770   ,79               ,80            ,57     ,-4      ,-3      ,CLE   ,MDW ,307     ,8     ,14     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,704    ,705       ,715    ,720       ,WN           ,1006     ,N785   ,71               ,75            ,53     ,-5      ,-1      ,CLE   ,MDW ,307     ,5     ,13     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1028   ,1025      ,1039   ,1040      ,WN           ,1098     ,N414   ,71               ,75            ,54     ,-1      ,3       ,CLE   ,MDW ,307     ,5     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1302   ,1300      ,1303   ,1315      ,WN           ,2123     ,N795   ,61               ,75            ,52     ,-12     ,2       ,CLE   ,MDW ,307     ,5     ,4      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2241   ,2110      ,2249   ,2125      ,WN           ,2745     ,N321   ,68               ,75            ,55     ,84      ,91      ,CLE   ,MDW ,307     ,4     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,84
2007,1    ,2         ,2        ,941    ,935       ,1148   ,1220      ,WN           ,1330     ,N793   ,247              ,285           ,235    ,-32     ,6       ,CLE   ,PHX ,1737    ,5     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,803    ,805       ,836    ,845       ,WN           ,605      ,N345   ,93               ,100           ,78     ,-9      ,-2      ,CLE   ,STL ,487     ,4     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1547   ,1530      ,1614   ,1615      ,WN           ,2711     ,N470   ,87               ,105           ,77     ,-1      ,17      ,CLE   ,STL ,487     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1942   ,1925      ,1945   ,1940      ,WN           ,1023     ,N367   ,63               ,75            ,52     ,5       ,17      ,CMH   ,BNA ,338     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,831    ,835       ,844    ,850       ,WN           ,2525     ,N613SW ,73               ,75            ,59     ,-6      ,-4      ,CMH   ,BNA ,338     ,7     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1724   ,1700      ,1828   ,1810      ,WN           ,522      ,N611SW ,64               ,70            ,53     ,18      ,24      ,CMH   ,BWI ,336     ,4     ,7      ,0        ,                ,0       ,2           ,0           ,0       ,0            ,16
2007,1    ,2         ,2        ,615    ,615       ,717    ,725       ,WN           ,527      ,N492   ,62               ,70            ,50     ,-8      ,0       ,CMH   ,BWI ,336     ,2     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1154   ,1155      ,1256   ,1300      ,WN           ,715      ,N222   ,62               ,65            ,50     ,-4      ,-1      ,CMH   ,BWI ,336     ,4     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2131   ,2100      ,2238   ,2205      ,WN           ,849      ,N625SW ,67               ,65            ,55     ,33      ,31      ,CMH   ,BWI ,336     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,2       ,0            ,31
2007,1    ,2         ,2        ,930    ,915       ,1033   ,1025      ,WN           ,1712     ,N684   ,63               ,70            ,52     ,8       ,15      ,CMH   ,BWI ,336     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,743    ,745       ,849    ,920       ,WN           ,764      ,N489   ,246              ,275           ,235    ,-31     ,-2      ,CMH   ,LAS ,1772    ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1652   ,1630      ,1750   ,1805      ,WN           ,1999     ,N333   ,238              ,275           ,229    ,-15     ,22      ,CMH   ,LAS ,1772    ,3     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1257   ,1245      ,1509   ,1455      ,WN           ,813      ,N625SW ,132              ,130           ,117    ,14      ,12      ,CMH   ,MCO ,802     ,8     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,724    ,725       ,926    ,935       ,WN           ,1754     ,N258   ,122              ,130           ,111    ,-9      ,-1      ,CMH   ,MCO ,802     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1131   ,1125      ,1133   ,1130      ,WN           ,296      ,N725   ,62               ,65            ,52     ,3       ,6       ,CMH   ,MDW ,284     ,4     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1448   ,1415      ,1457   ,1425      ,WN           ,538      ,N339   ,69               ,70            ,50     ,32      ,33      ,CMH   ,MDW ,284     ,4     ,15     ,0        ,                ,0       ,5           ,0           ,0       ,0            ,27
2007,1    ,2         ,2        ,711    ,710       ,712    ,715       ,WN           ,658      ,N444   ,61               ,65            ,49     ,-3      ,1       ,CMH   ,MDW ,284     ,5     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2144   ,1755      ,2144   ,1805      ,WN           ,1433     ,N765   ,60               ,70            ,51     ,219     ,229     ,CMH   ,MDW ,284     ,4     ,5      ,0        ,                ,0       ,192         ,0           ,0       ,0            ,27
2007,1    ,2         ,2        ,2148   ,2150      ,2149   ,2155      ,WN           ,1806     ,N630WN ,61               ,65            ,51     ,-6      ,-2      ,CMH   ,MDW ,284     ,4     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1911   ,1845      ,1924   ,1850      ,WN           ,2606     ,N778   ,73               ,65            ,57     ,34      ,26      ,CMH   ,MDW ,284     ,5     ,11     ,0        ,                ,0       ,23          ,0           ,8       ,0            ,3
2007,1    ,2         ,2        ,832    ,830       ,846    ,835       ,WN           ,2932     ,N725   ,74               ,65            ,53     ,11      ,2       ,CMH   ,MDW ,284     ,5     ,16     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,658    ,700       ,811    ,830       ,WN           ,1295     ,N677AA ,73               ,90            ,59     ,-19     ,-2      ,CMH   ,PHL ,405     ,7     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1848   ,1830      ,2005   ,2000      ,WN           ,2251     ,N612SW ,77               ,90            ,62     ,5       ,18      ,CMH   ,PHL ,405     ,6     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1106   ,1110      ,1223   ,1240      ,WN           ,2434     ,N677AA ,77               ,90            ,60     ,-17     ,-4      ,CMH   ,PHL ,405     ,4     ,13     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1422   ,1355      ,1618   ,1620      ,WN           ,1845     ,N209   ,236              ,265           ,220    ,-2      ,27      ,CMH   ,PHX ,1671    ,7     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1619   ,1605      ,1634   ,1630      ,WN           ,1629     ,N655WN ,75               ,85            ,68     ,4       ,14      ,CMH   ,STL ,410     ,2     ,5      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,750    ,755       ,1010   ,1005      ,WN           ,843      ,N325   ,140              ,130           ,126    ,5       ,-5      ,CMH   ,TPA ,829     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1727   ,1710      ,1937   ,1925      ,WN           ,1223     ,N390SW ,130              ,135           ,120    ,12      ,17      ,CMH   ,TPA ,829     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,718    ,720       ,804    ,805       ,WN           ,10       ,N328SW ,46               ,45            ,33     ,-1      ,-2      ,CRP   ,HOU ,187     ,7     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,851    ,855       ,932    ,940       ,WN           ,16       ,N503   ,41               ,45            ,32     ,-8      ,-4      ,CRP   ,HOU ,187     ,2     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1143   ,1145      ,1223   ,1230      ,WN           ,28       ,N525   ,40               ,45            ,32     ,-7      ,-2      ,CRP   ,HOU ,187     ,2     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1411   ,1415      ,1453   ,1500      ,WN           ,38       ,N519   ,42               ,45            ,32     ,-7      ,-4      ,CRP   ,HOU ,187     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1708   ,1710      ,1750   ,1800      ,WN           ,50       ,N271   ,42               ,50            ,30     ,-10     ,-2      ,CRP   ,HOU ,187     ,6     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1943   ,1945      ,2031   ,2030      ,WN           ,60       ,N392SW ,48               ,45            ,33     ,1       ,-2      ,CRP   ,HOU ,187     ,6     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1732   ,1725      ,1813   ,1815      ,WN           ,40       ,N674AA ,101              ,110           ,87     ,-2      ,7       ,DAL   ,ABQ ,580     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2029   ,1950      ,2103   ,2040      ,WN           ,50       ,N332   ,94               ,110           ,84     ,23      ,39      ,DAL   ,ABQ ,580     ,4     ,6      ,0        ,                ,0       ,23          ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1110   ,1110      ,1146   ,1155      ,WN           ,906      ,N398SW ,96               ,105           ,83     ,-9      ,0       ,DAL   ,ABQ ,580     ,4     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1415   ,1405      ,1454   ,1450      ,WN           ,2230     ,N396SW ,99               ,105           ,86     ,4       ,10      ,DAL   ,ABQ ,580     ,5     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,736    ,730       ,811    ,820       ,WN           ,2632     ,N646SW ,95               ,110           ,82     ,-9      ,6       ,DAL   ,ABQ ,580     ,4     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1507   ,1500      ,1540   ,1545      ,WN           ,2901     ,N270   ,93               ,105           ,82     ,-5      ,7       ,DAL   ,ABQ ,580     ,5     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,937    ,930       ,1012   ,1015      ,WN           ,3073     ,N354   ,95               ,105           ,84     ,-3      ,7       ,DAL   ,ABQ ,580     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,914    ,915       ,1015   ,1025      ,WN           ,8        ,N527   ,61               ,70            ,48     ,-10     ,-1      ,DAL   ,AMA ,324     ,3     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1136   ,1120      ,1239   ,1230      ,WN           ,16       ,N503   ,63               ,70            ,52     ,9       ,16      ,DAL   ,AMA ,324     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1804   ,1805      ,1911   ,1915      ,WN           ,298      ,N511   ,67               ,70            ,55     ,-4      ,-1      ,DAL   ,AMA ,324     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,741    ,740       ,841    ,850       ,WN           ,587      ,N504   ,60               ,70            ,49     ,-9      ,1       ,DAL   ,AMA ,324     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2100   ,2100      ,2204   ,2210      ,WN           ,939      ,N519   ,64               ,70            ,52     ,-6      ,0       ,DAL   ,AMA ,324     ,5     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1452   ,1440      ,1553   ,1545      ,WN           ,1119     ,N658SW ,61               ,65            ,50     ,8       ,12      ,DAL   ,AMA ,324     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1318   ,1305      ,1419   ,1415      ,WN           ,1407     ,N504   ,61               ,70            ,52     ,4       ,13      ,DAL   ,AMA ,324     ,4     ,5      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1715   ,1715      ,1823   ,1825      ,WN           ,1881     ,N332   ,68               ,70            ,55     ,-2      ,0       ,DAL   ,AMA ,324     ,3     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1648   ,1645      ,1730   ,1735      ,WN           ,98       ,N617SW ,42               ,50            ,34     ,-5      ,3       ,DAL   ,AUS ,189     ,3     ,5      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,NA     ,2020      ,NA     ,2110      ,WN           ,213      ,0      ,NA               ,50            ,NA     ,NA      ,NA      ,DAL   ,AUS ,189     ,0     ,0      ,1        ,A               ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1037   ,1035      ,1120   ,1125      ,WN           ,233      ,N504   ,43               ,50            ,33     ,-5      ,2       ,DAL   ,AUS ,189     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,634    ,635       ,728    ,725       ,WN           ,282      ,N335   ,54               ,50            ,35     ,3       ,-1      ,DAL   ,AUS ,189     ,9     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1120   ,1120      ,1204   ,1210      ,WN           ,547      ,N391SW ,44               ,50            ,34     ,-6      ,0       ,DAL   ,AUS ,189     ,4     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,839    ,840       ,924    ,930       ,WN           ,830      ,N398SW ,45               ,50            ,34     ,-6      ,-1      ,DAL   ,AUS ,189     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1458   ,1455      ,1540   ,1545      ,WN           ,1342     ,N663SW ,42               ,50            ,32     ,-5      ,3       ,DAL   ,AUS ,189     ,2     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1603   ,1600      ,1651   ,1650      ,WN           ,1608     ,N504   ,48               ,50            ,36     ,1       ,3       ,DAL   ,AUS ,189     ,4     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1355   ,1350      ,1443   ,1440      ,WN           ,1710     ,N306SW ,48               ,50            ,35     ,3       ,5       ,DAL   ,AUS ,189     ,3     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1244   ,1245      ,1330   ,1335      ,WN           ,2108     ,N352   ,46               ,50            ,33     ,-5      ,-1      ,DAL   ,AUS ,189     ,4     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1918   ,1840      ,2009   ,1930      ,WN           ,2364     ,N622SW ,51               ,50            ,36     ,39      ,38      ,DAL   ,AUS ,189     ,5     ,10     ,0        ,                ,0       ,0           ,0           ,1       ,0            ,38
2007,1    ,2         ,2        ,2027   ,1950      ,2112   ,2040      ,WN           ,2417     ,N507   ,45               ,50            ,32     ,32      ,37      ,DAL   ,AUS ,189     ,2     ,11     ,0        ,                ,0       ,3           ,0           ,0       ,0            ,29
2007,1    ,2         ,2        ,811    ,810       ,902    ,900       ,WN           ,2529     ,N307SW ,51               ,50            ,38     ,2       ,1       ,DAL   ,AUS ,189     ,3     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1753   ,1745      ,1825   ,1830      ,WN           ,42       ,N771   ,92               ,105           ,81     ,-5      ,8       ,DAL   ,ELP ,562     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1923   ,1920      ,1955   ,2000      ,WN           ,48       ,N510   ,92               ,100           ,84     ,-5      ,3       ,DAL   ,ELP ,562     ,2     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,931    ,920       ,1004   ,1005      ,WN           ,734      ,N682   ,93               ,105           ,84     ,-1      ,11      ,DAL   ,ELP ,562     ,3     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1600   ,1535      ,1632   ,1620      ,WN           ,1548     ,N232   ,92               ,105           ,81     ,12      ,25      ,DAL   ,ELP ,562     ,2     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1351   ,1330      ,1426   ,1415      ,WN           ,1858     ,N524   ,95               ,105           ,87     ,11      ,21      ,DAL   ,ELP ,562     ,3     ,5      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,714    ,705       ,747    ,750       ,WN           ,2530     ,N201   ,93               ,105           ,82     ,-3      ,9       ,DAL   ,ELP ,562     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,716    ,700       ,814    ,755       ,WN           ,1        ,N626SW ,58               ,55            ,44     ,19      ,16      ,DAL   ,HOU ,239     ,5     ,9      ,0        ,                ,0       ,16          ,0           ,3       ,0            ,0
2007,1    ,2         ,2        ,NA     ,730       ,NA     ,830       ,WN           ,3        ,0      ,NA               ,60            ,NA     ,NA      ,NA      ,DAL   ,HOU ,239     ,0     ,0      ,1        ,A               ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,802    ,800       ,901    ,900       ,WN           ,5        ,N507   ,59               ,60            ,46     ,1       ,2       ,DAL   ,HOU ,239     ,2     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,831    ,830       ,923    ,930       ,WN           ,7        ,N522   ,52               ,60            ,42     ,-7      ,1       ,DAL   ,HOU ,239     ,2     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,915    ,900       ,1013   ,1000      ,WN           ,9        ,N525   ,58               ,60            ,45     ,13      ,15      ,DAL   ,HOU ,239     ,2     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,NA     ,930       ,NA     ,1030      ,WN           ,11       ,0      ,NA               ,60            ,NA     ,NA      ,NA      ,DAL   ,HOU ,239     ,0     ,0      ,1        ,A               ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1034   ,1000      ,1129   ,1100      ,WN           ,15       ,N353   ,55               ,60            ,45     ,29      ,34      ,DAL   ,HOU ,239     ,3     ,7      ,0        ,                ,0       ,8           ,0           ,0       ,0            ,21
2007,1    ,2         ,2        ,1103   ,1100      ,1201   ,1200      ,WN           ,19       ,N523   ,58               ,60            ,48     ,1       ,3       ,DAL   ,HOU ,239     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1130   ,1130      ,1226   ,1230      ,WN           ,21       ,N519   ,56               ,60            ,47     ,-4      ,0       ,DAL   ,HOU ,239     ,3     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1201   ,1200      ,1300   ,1300      ,WN           ,23       ,N329SW ,59               ,60            ,49     ,0       ,1       ,DAL   ,HOU ,239     ,2     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,NA     ,1230      ,NA     ,1330      ,WN           ,25       ,0      ,NA               ,60            ,NA     ,NA      ,NA      ,DAL   ,HOU ,239     ,0     ,0      ,1        ,A               ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1311   ,1300      ,1407   ,1400      ,WN           ,27       ,N521   ,56               ,60            ,45     ,7       ,11      ,DAL   ,HOU ,239     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1402   ,1400      ,1456   ,1500      ,WN           ,31       ,N660SW ,54               ,60            ,44     ,-4      ,2       ,DAL   ,HOU ,239     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1429   ,1430      ,1522   ,1530      ,WN           ,33       ,N271   ,53               ,60            ,43     ,-8      ,-1      ,DAL   ,HOU ,239     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1504   ,1500      ,1601   ,1600      ,WN           ,35       ,N328SW ,57               ,60            ,46     ,1       ,4       ,DAL   ,HOU ,239     ,5     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1543   ,1530      ,1638   ,1630      ,WN           ,37       ,N515   ,55               ,60            ,43     ,8       ,13      ,DAL   ,HOU ,239     ,5     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1600   ,1600      ,1657   ,1700      ,WN           ,39       ,N506   ,57               ,60            ,43     ,-3      ,0       ,DAL   ,HOU ,239     ,6     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1630   ,1630      ,1726   ,1730      ,WN           ,41       ,N510   ,56               ,60            ,44     ,-4      ,0       ,DAL   ,HOU ,239     ,6     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1704   ,1700      ,1800   ,1800      ,WN           ,43       ,N392SW ,56               ,60            ,44     ,0       ,4       ,DAL   ,HOU ,239     ,6     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1744   ,1730      ,1837   ,1830      ,WN           ,45       ,N603SW ,53               ,60            ,41     ,7       ,14      ,DAL   ,HOU ,239     ,5     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1800   ,1800      ,1855   ,1900      ,WN           ,47       ,N352   ,55               ,60            ,43     ,-5      ,0       ,DAL   ,HOU ,239     ,5     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1831   ,1830      ,1928   ,1930      ,WN           ,49       ,N353   ,57               ,60            ,43     ,-2      ,1       ,DAL   ,HOU ,239     ,8     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1914   ,1900      ,2007   ,2000      ,WN           ,51       ,N526   ,53               ,60            ,42     ,7       ,14      ,DAL   ,HOU ,239     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1933   ,1930      ,2023   ,2030      ,WN           ,53       ,N363   ,50               ,60            ,41     ,-7      ,3       ,DAL   ,HOU ,239     ,3     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2013   ,2000      ,2111   ,2100      ,WN           ,55       ,N509   ,58               ,60            ,46     ,11      ,13      ,DAL   ,HOU ,239     ,6     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2029   ,2030      ,2125   ,2130      ,WN           ,57       ,N520   ,56               ,60            ,42     ,-5      ,-1      ,DAL   ,HOU ,239     ,7     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2101   ,2100      ,2157   ,2155      ,WN           ,59       ,N511   ,56               ,55            ,43     ,2       ,1       ,DAL   ,HOU ,239     ,5     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,629    ,630       ,725    ,725       ,WN           ,201      ,N503   ,56               ,55            ,46     ,0       ,-1      ,DAL   ,HOU ,239     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,617    ,615       ,711    ,710       ,WN           ,1628     ,N271   ,54               ,55            ,43     ,1       ,2       ,DAL   ,HOU ,239     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1021   ,1015      ,1117   ,1120      ,WN           ,12       ,N521   ,56               ,65            ,45     ,-3      ,6       ,DAL   ,LBB ,293     ,2     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1323   ,1320      ,1422   ,1425      ,WN           ,24       ,N507   ,59               ,65            ,49     ,-3      ,3       ,DAL   ,LBB ,293     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1537   ,1525      ,1635   ,1630      ,WN           ,32       ,N353   ,58               ,65            ,47     ,5       ,12      ,DAL   ,LBB ,293     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1857   ,1850      ,1959   ,1955      ,WN           ,46       ,N338   ,62               ,65            ,48     ,4       ,7       ,DAL   ,LBB ,293     ,2     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2130   ,2115      ,2228   ,2220      ,WN           ,56       ,N506   ,58               ,65            ,49     ,8       ,15      ,DAL   ,LBB ,293     ,3     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
